Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Speaker Type,Lighting Type,Catalog,Filename,Variant ID,Internal ID
baby chair,,Blue,NA,Butterfly,Cushion,No,No,Yes,1,1200,300,Blue,Orange,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_4_2,4_2,3305
baby chair,,Blue,NA,Train,Cushion,No,No,Yes,1,1200,300,Blue,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_4_3,4_3,3305
baby chair,,Blue,NA,Paw print,Cushion,No,No,Yes,1,1200,300,Blue,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_4_4,4_4,3305
baby chair,,White,NA,Bear,Cushion,No,No,Yes,1,1200,300,White,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_5_0,5_0,3305
baby chair,,White,NA,Strawberry,Cushion,No,No,Yes,1,1200,300,White,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_5_1,5_1,3305
baby chair,,White,NA,Butterfly,Cushion,No,No,Yes,1,1200,300,White,Orange,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_5_2,5_2,3305
baby chair,,White,NA,Train,Cushion,No,No,Yes,1,1200,300,White,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_5_3,5_3,3305
baby chair,,White,NA,Paw print,Cushion,No,No,Yes,1,1200,300,White,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_5_4,5_4,3305
baby chair,,Black,NA,Bear,Cushion,No,No,Yes,1,1200,300,Black,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_6_0,6_0,3305
baby chair,,Black,NA,Strawberry,Cushion,No,No,Yes,1,1200,300,Black,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_6_1,6_1,3305
baby chair,,Black,NA,Butterfly,Cushion,No,No,Yes,1,1200,300,Black,Orange,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_6_2,6_2,3305
baby chair,,Black,NA,Train,Cushion,No,No,Yes,1,1200,300,Black,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_6_3,6_3,3305
baby chair,,Black,NA,Paw print,Cushion,No,No,Yes,1,1200,300,Black,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,None,None,None,Yes,Chair,Does not play music,No lighting,For sale,FtrBabychair_Remake_6_4,6_4,3305
bamboo basket,,Green bamboo,Bamboo,NA,NA,Yes,Yes,No,2,NFS,1120,Green,Green,1x1,Crafting,,1.0.0,zen-style,None,bamboo,None,No,Japanese Style,Does not play music,No lighting,Not for sale,FtrBambooBasket_Remake_0_0,0_0,3658
bamboo basket,,Dried bamboo,Bamboo,NA,NA,Yes,Yes,No,2,NFS,1120,Beige,Yellow,1x1,Crafting,,1.0.0,zen-style,None,bamboo,None,No,Japanese Style,Does not play music,No lighting,Not for sale,FtrBambooBasket_Remake_1_0,1_0,3658
bamboo basket,,Smoke-cured bamboo,Bamboo,NA,NA,Yes,Yes,No,2,NFS,1120,Brown,Green,1x1,Crafting,,1.0.0,zen-style,None,bamboo,None,No,Japanese Style,Does not play music,No lighting,Not for sale,FtrBambooBasket_Remake_2_0,2_0,3658
bamboo bench,,Green bamboo,Bamboo,NA,NA,Yes,Yes,No,2,NFS,1280,Green,Green,2x1,Crafting,,1.0.0,zen-style,None,bamboo,None,Yes,Sofa,Does not play music,No lighting,Not for sale,FtrBambooChairL_Remake_0_0,0_0,710
bamboo bench,,Dried bamboo,Bamboo,NA,NA,Yes,Yes,No,2,NFS,1280,Yellow,Yellow,2x1,Crafting,,1.0.0,zen-style,None,bamboo,None,Yes,Sofa,Does not play music,No lighting,Not for sale,FtrBambooChairL_Remake_1_0,1_0,710
bamboo bench,,Smoke-cured bamboo,Bamboo,NA,NA,Yes,Yes,No,2,NFS,1280,Brown,Brown,2x1,Crafting,,1.0.0,zen-style,None,bamboo,None,Yes,Sofa,Does not play music,No lighting,Not for sale,FtrBambooChairL_Remake_2_0,2_0,710
bamboo doll,,NA,NA,NA,NA,Yes,No,No,NA,NFS,2400,Green,Green,1x1,Crafting,Spring seasonal DIY using bamboo (from bamboo trees),1.0.0,zen-style,None,bamboo,None,Yes,Toy,Does not play music,No lighting,Not for sale,FtrBambooSurprisedbox,NA,3555
bamboo floor lamp,,Green bamboo,Bamboo,NA,NA,Yes,Yes,No,2,NFS,1280,Green,Green,1x1,Crafting,,1.0.0,zen-style,None,bamboo,None,Yes,Lamp,Does not play music,Fluorescent,Not for sale,FtrBambooLamp_Remake_0_0,0_0,3557
bamboo floor lamp,,Dried bamboo,Bamboo,NA,NA,Yes,Yes,No,2,NFS,1280,Yellow,Yellow,1x1,Crafting,,1.0.0,zen-style,None,bamboo,None,Yes,Lamp,Does not play music,Fluorescent,Not for sale,FtrBambooLamp_Remake_1_0,1_0,3557
bamboo floor lamp,,Smoke-cured bamboo,Bamboo,NA,NA,Yes,Yes,No,2,NFS,1280,Brown,Brown,1x1,Crafting,,1.0.0,zen-style,None,bamboo,None,Yes,Lamp,Does not play music,Fluorescent,Not for sale,FtrBambooLamp_Remake_2_0,2_0,3557
bamboo noodle slide,,NA,NA,NA,NA,Yes,No,No,NA,NFS,3160,Green,Brown,3x1,Crafting,Spring seasonal DIY using bamboo (from bamboo trees),1.0.0,zen-style,None,bamboo,None,Yes,Japanese Style,Does not play music,No lighting,Not for sale,FtrBambooSomen,NA,5979
bamboo partition,,Green bamboo,Bamboo,NA,NA,Yes,Yes,No,3,NFS,2020,Green,White,2x0.5,Crafting,,1.0.0,zen-style,None,bamboo,None,No,Screen,Does not play music,No lighting,Not for sale,FtrBambooScreen_Remake_0_0,0_0,3553
bamboo partition,,Dried bamboo,Bamboo,NA,NA,Yes,Yes,No,3,NFS,2020,Yellow,White,2x0.5,Crafting,,1.0.0,zen-style,None,bamboo,None,No,Screen,Does not play music,No lighting,Not for sale,FtrBambooScreen_Remake_1_0,1_0,3553
bamboo partition,,Smoke-cured bamboo,Bamboo,NA,NA,Yes,Yes,No,3,NFS,2020,Brown,Gray,2x0.5,Crafting,,1.0.0,zen-style,None,bamboo,None,No,Screen,Does not play music,No lighting,Not for sale,FtrBambooScreen_Remake_2_0,2_0,3553
bamboo shelf,,Green bamboo,Bamboo,NA,NA,Yes,Yes,No,4,NFS,2400,Green,White,2x1,Crafting,,1.0.0,zen-style,None,bamboo,None,No,Shelf,Does not play music,No lighting,Not for sale,FtrBambooShelf_Remake_0_0,0_0,3551
bamboo shelf,,Dried bamboo,Bamboo,NA,NA,Yes,Yes,No,4,NFS,2400,Yellow,Purple,2x1,Crafting,,1.0.0,zen-style,None,bamboo,None,No,Shelf,Does not play music,No lighting,Not for sale,FtrBambooShelf_Remake_1_0,1_0,3551
bamboo shelf,,Smoke-cured bamboo,Bamboo,NA,NA,Yes,Yes,No,4,NFS,2400,Brown,Gray,2x1,Crafting,,1.0.0,zen-style,None,bamboo,None,No,Shelf,Does not play music,No lighting,Not for sale,FtrBambooShelf_Remake_2_0,2_0,3551
bamboo speaker,,Green bamboo,Bamboo,NA,NA,Yes,Yes,No,2,NFS,1230,Green,Beige,1x1,Crafting,,1.0.0,zen-style,None,bamboo,None,Yes,Audio,Retro,No lighting,Not for sale,FtrBambooMusic_Remake_0_0,0_0,10743
bamboo speaker,,Dried bamboo,Bamboo,NA,NA,Yes,Yes,No,2,NFS,1230,Yellow,Beige,1x1,Crafting,,1.0.0,zen-style,None,bamboo,None,Yes,Audio,Retro,No lighting,Not for sale,FtrBambooMusic_Remake_1_0,1_0,10743
bamboo speaker,,Smoke-cured bamboo,Bamboo,NA,NA,Yes,Yes,No,2,NFS,1230,Brown,Beige,1x1,Crafting,,1.0.0,zen-style,None,bamboo,None,Yes,Audio,Retro,No lighting,Not for sale,FtrBambooMusic_Remake_2_0,2_0,10743
bamboo stool,,Green bamboo,Bamboo,NA,NA,Yes,Yes,No,2,NFS,800,Green,Green,1x1,Crafting,,1.0.0,zen-style,None,bamboo,None,Yes,Chair,Does not play music,No lighting,Not for sale,FtrBambooStool_Remake_0_0,0_0,10742
bamboo stool,,Dried bamboo,Bamboo,NA,NA,Yes,Yes,No,2,NFS,800,Yellow,Yellow,1x1,Crafting,,1.0.0,zen-style,None,bamboo,None,Yes,Chair,Does not play music,No lighting,Not for sale,FtrBambooStool_Remake_1_0,1_0,10742
bamboo stool,,Smoke-cured bamboo,Bamboo,NA,NA,Yes,Yes,No,2,NFS,800,Brown,Brown,1x1,Crafting,,1.0.0,zen-style,None,bamboo,None,Yes,Chair,Does not play music,No lighting,Not for sale,FtrBambooStool_Remake_2_0,2_0,10742
bamboo stopblock,,Green bamboo,Bamboo,NA,NA,Yes,Yes,No,1,NFS,480,Green,Black,1x0.5,Crafting,,1.0.0,zen-style,None,bamboo,None,No,Vehicle,Does not play music,No lighting,Not for sale,FtrBambooCarstop_Remake_0_0,0_0,3556
bamboo stopblock,,Dried bamboo,Bamboo,NA,NA,Yes,Yes,No,1,NFS,480,Yellow,Beige,1x0.5,Crafting,,1.0.0,zen-style,None,bamboo,None,No,Vehicle,Does not play music,No lighting,Not for sale,FtrBambooCarstop_Remake_1_0,1_0,3556
bamboo stopblock,,Smoke-cured bamboo,Bamboo,NA,NA,Yes,Yes,No,1,NFS,480,Brown,Black,1x0.5,Crafting,,1.0.0,zen-style,None,bamboo,None,No,Vehicle,Does not play music,No lighting,Not for sale,FtrBambooCarstop_Remake_2_0,2_0,3556
barbecue,,Red,NA,NA,NA,No,No,No,NA,2500,625,Red,Colorful,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,None,None,None,Yes,Outdoors Decor,Does not play music,No lighting,For sale,FtrBarbecuegrill_Remake_0_0,0_0,330
barbecue,,Yellow,NA,NA,NA,No,No,No,NA,2500,625,Yellow,Colorful,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,None,None,None,Yes,Outdoors Decor,Does not play music,No lighting,For sale,FtrBarbecuegrill_Remake_1_0,1_0,330
barbecue,,Green,NA,NA,NA,No,No,No,NA,2500,625,Green,Colorful,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,None,None,None,Yes,Outdoors Decor,Does not play music,No lighting,For sale,FtrBarbecuegrill_Remake_2_0,2_0,330
barbecue,,White,NA,NA,NA,No,No,No,NA,2500,625,White,Colorful,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,None,None,None,Yes,Outdoors Decor,Does not play music,No lighting,For sale,FtrBarbecuegrill_Remake_3_0,3_0,330
barbecue,,Black,NA,NA,NA,No,No,No,NA,2500,625,Black,Colorful,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,None,None,None,Yes,Outdoors Decor,Does not play music,No lighting,For sale,FtrBarbecuegrill_Remake_4_0,4_0,330
barbell,,Black,Plate color,NA,NA,Yes,Yes,No,7,NFS,7500,Black,Gray,2x1,Crafting,,1.0.0,fitness,None,None,None,No,Sports,Does not play music,No lighting,Not for sale,FtrBarbell_Remake_0_0,0_0,4078
barbell,,White,Plate color,NA,NA,Yes,Yes,No,7,NFS,7500,White,Gray,2x1,Crafting,,1.0.0,fitness,None,None,None,No,Sports,Does not play music,No lighting,Not for sale,FtrBarbell_Remake_1_0,1_0,4078
barbell,,Red,Plate color,NA,NA,Yes,Yes,No,7,NFS,7500,Red,Gray,2x1,Crafting,,1.0.0,fitness,None,None,None,No,Sports,Does not play music,No lighting,Not for sale,FtrBarbell_Remake_2_0,2_0,4078
barbell,,Colorful,Plate color,NA,NA,Yes,Yes,No,7,NFS,7500,Colorful,Gray,2x1,Crafting,,1.0.0,fitness,None,None,None,No,Sports,Does not play music,No lighting,Not for sale,FtrBarbell_Remake_3_0,3_0,4078
barrel,,NA,NA,NA,NA,Yes,No,No,NA,NFS,2100,Brown,Black,1x1,Crafting,,1.0.0,garage,None,None,None,No,Ranch,Does not play music,No lighting,Not for sale,FtrPirateBarrel,NA,1266
basic teacher's desk,,Standard,NA,NA,NA,No,No,No,NA,2000,500,Orange,Gray,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,None,None,None,No,Desk,Does not play music,No lighting,For sale,FtrSchoolTeachertable_Remake_0_0,0_0,1330
basic teacher's desk,,Wooden,NA,NA,NA,No,No,No,NA,2000,500,Yellow,Yellow,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,None,None,None,No,Desk,Does not play music,No lighting,For sale,FtrSchoolTeachertable_Remake_1_0,1_0,1330
basic teacher's desk,,Monotone,NA,NA,NA,No,No,No,NA,2000,500,White,Black,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,None,None,None,No,Desk,Does not play music,No lighting,For sale,FtrSchoolTeachertable_Remake_2_0,2_0,1330
basketball hoop,,Blue,NA,NA,NA,No,No,No,NA,11000,2750,Blue,White,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,fitness,school,None,None,No,Sports,Does not play music,No lighting,For sale,FtrBasketgoal_Remake_0_0,0_0,4226
basketball hoop,,Green,NA,NA,NA,No,No,No,NA,11000,2750,Green,White,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,fitness,school,None,None,No,Sports,Does not play music,No lighting,For sale,FtrBasketgoal_Remake_1_0,1_0,4226
basketball hoop,,Black,NA,NA,NA,No,No,No,NA,11000,2750,Black,White,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,fitness,school,None,None,No,Sports,Does not play music,No lighting,For sale,FtrBasketgoal_Remake_2_0,2_0,4226
bathroom sink,,White,NA,NA,NA,No,No,No,NA,3300,825,White,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,None,None,None,Yes,Bathroom Things,Does not play music,No lighting,For sale,FtrWashstand_Remake_0_0,0_0,1229
bathroom sink,,Black,NA,NA,NA,No,No,No,NA,3300,825,Black,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,None,None,None,Yes,Bathroom Things,Does not play music,No lighting,For sale,FtrWashstand_Remake_1_0,1_0,1229
bathroom sink,,Beige,NA,NA,NA,No,No,No,NA,3300,825,White,Brown,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,None,None,None,Yes,Bathroom Things,Does not play music,No lighting,For sale,FtrWashstand_Remake_2_0,2_0,1229
beach chair,,White,NA,NA,NA,No,No,No,NA,920,230,White,White,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,ocean,None,None,None,Yes,Bed,Does not play music,No lighting,For sale,FtrBeachbed_Remake_0_0,0_0,664
beach chair,,Black,NA,NA,NA,No,No,No,NA,920,230,Black,Black,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,ocean,None,None,None,Yes,Bed,Does not play music,No lighting,For sale,FtrBeachbed_Remake_1_0,1_0,664
beach chair,,Blue,NA,NA,NA,No,No,No,NA,920,230,Blue,Light bue,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,ocean,None,None,None,Yes,Bed,Does not play music,No lighting,For sale,FtrBeachbed_Remake_2_0,2_0,664
beach chair,,Orange,NA,NA,NA,No,No,No,NA,920,230,Orange,White,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,ocean,None,None,None,Yes,Bed,Does not play music,No lighting,For sale,FtrBeachbed_Remake_3_0,3_0,664
beach chair,,Yellow,NA,NA,NA,No,No,No,NA,920,230,Yellow,Green,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,ocean,None,None,None,Yes,Bed,Does not play music,No lighting,For sale,FtrBeachbed_Remake_4_0,4_0,664
beach chair,,Pink,NA,NA,NA,No,No,No,NA,920,230,Pink,Purple,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,ocean,None,None,None,Yes,Bed,Does not play music,No lighting,For sale,FtrBeachbed_Remake_5_0,5_0,664
beach towel,,NA,NA,Cyan zigzags,Towel,No,No,Yes,1,380,95,Light blue,Colorful,2x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,None,None,None,Yes,Bed,Does not play music,No lighting,For sale,FtrBeachtowel_Remake_0_0,0_0,3468
beach towel,,NA,NA,Red stripes,Towel,No,No,Yes,1,380,95,Red,White,2x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,None,None,None,Yes,Bed,Does not play music,No lighting,For sale,FtrBeachtowel_Remake_0_1,0_1,3468
beach towel,,NA,NA,Colorful,Towel,No,No,Yes,1,380,95,Yellow,Red,2x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,None,None,None,Yes,Bed,Does not play music,No lighting,For sale,FtrBeachtowel_Remake_0_2,0_2,3468
beach towel,,NA,NA,Shells,Towel,No,No,Yes,1,380,95,Pink,Pink,2x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,None,None,None,Yes,Bed,Does not play music,No lighting,For sale,FtrBeachtowel_Remake_0_3,0_3,3468
beach towel,,NA,NA,Blue,Towel,No,No,Yes,1,380,95,Blue,Blue,2x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,None,None,None,Yes,Bed,Does not play music,No lighting,For sale,FtrBeachtowel_Remake_0_4,0_4,3468
beach towel,,NA,NA,Yellow,Towel,No,No,Yes,1,380,95,Yellow,Yellow,2x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,None,None,None,Yes,Bed,Does not play music,No lighting,For sale,FtrBeachtowel_Remake_0_5,0_5,3468
beach towel,,NA,NA,White,Towel,No,No,Yes,1,380,95,White,White,2x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,None,None,None,Yes,Bed,Does not play music,No lighting,For sale,FtrBeachtowel_Remake_0_6,0_6,3468
beekeeper's hive,,Natural,Paint color,NA,NA,Yes,Yes,No,4,NFS,2400,Beige,Beige,1x1,Crafting,,1.0.0,garden,None,None,None,No,Ranch,Does not play music,No lighting,Not for sale,FtrBeekeepingbox_Remake_0_0,0_0,3406
beekeeper's hive,,White,Paint color,NA,NA,Yes,Yes,No,4,NFS,2400,White,White,1x1,Crafting,,1.0.0,garden,None,None,None,No,Ranch,Does not play music,No lighting,Not for sale,FtrBeekeepingbox_Remake_1_0,1_0,3406
beekeeper's hive,,Red,Paint color,NA,NA,Yes,Yes,No,4,NFS,2400,Red,Green,1x1,Crafting,,1.0.0,garden,None,None,None,No,Ranch,Does not play music,No lighting,Not for sale,FtrBeekeepingbox_Remake_2_0,2_0,3406
beekeeper's hive,,Blue,Paint color,NA,NA,Yes,Yes,No,4,NFS,2400,Blue,Black,1x1,Crafting,,1.0.0,garden,None,None,None,No,Ranch,Does not play music,No lighting,Not for sale,FtrBeekeepingbox_Remake_3_0,3_0,3406
beekeeper's hive,,Yellow,Paint color,NA,NA,Yes,Yes,No,4,NFS,2400,Yellow,Brown,1x1,Crafting,,1.0.0,garden,None,None,None,No,Ranch,Does not play music,No lighting,Not for sale,FtrBeekeepingbox_Remake_4_0,4_0,3406
bidet,,NA,NA,NA,NA,No,No,No,NA,1800,450,White,White,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,bathroom,None,None,None,Yes,Bathroom Things,Does not play music,No lighting,For sale,FtrWCBidet,NA,4098
big festive tree,,Colorful,Design,NA,NA,Yes,Yes,No,5,NFS,3200,Green,Colorful,2x2,Crafting,Festive seasonal DIY using ornaments (from shaking trees),1.0.0,party,fancy,festive,None,Yes,Seasonal Decor,Does not play music,No lighting,Not for sale,FtrTreeXmasL_Remake_0_0,0_0,3966
